GUID,ItemName,ElementName,ElementType,ElementCategory,ElementFamily Name,ElementSystem Classification,CADmep+Service,CADmep+Service Type,ElementFabrication Service Name,ElementSize,ElementNominal Diameter,ElementArea,CADmep+Area,ElementLength,CADmep+Length/Angle,AttributesLength,AutoCadLength,ElementWeight,Tekla QuantityWeight,CADmep+Weight,SDS2_GeneralMember_Net_Weight,Code,Description
e28e0689-ba5c-4163-92f9-968a5078cba2,Rectangular Mullion,7.8125x2.5 w 12 ext,"MullionType ""7.8125x2.5 w 12 ext"", #5646976",Curtain Wall Mullions,,,,,,,,11.5,,,,,,,,,,07 42 13,Metal Wall Panels
e28e0689-ba5c-4163-92f9-968a5078cba3,Rectangular Mullion,6x2.5 Border1,"MullionType ""6x2.5 Border1"", #6247517",Curtain Wall Mullions,,,,,,,,3.307,,,,,,,,,,07 42 13,Metal Wall Panels
e28e0689-ba5c-4163-92f9-968a5078cbd2,System Panel,Glass-1.25 Type 1,"PanelType ""Glass-1.25 Type 1"", #2513575",Curtain Panels,,,,,,,,22.516,,,,,,,,,,26 09 26,Lighting Control Panelboards
e28e0689-ba5c-4163-92f9-968a5078cbd4,Rectangular Mullion,6x2.5 Border2,"MullionType ""6x2.5 Border2"", #6247519",Curtain Wall Mullions,,,,,,,,3.307,,,,,,,,,,07 42 13,Metal Wall Panels
e28e0689-ba5c-4163-92f9-968a5078cbda,Rectangular Mullion,6x2.5 Front,"MullionType ""6x2.5 Front"", #6247531",Curtain Wall Mullions,,,,,,,,4.354,,,,,,,,,,07 42 13,Metal Wall Panels
e28e0689-ba5c-4163-92f9-968a5078cbdb,Rectangular Mullion,6x2.5 Border1,"MullionType ""6x2.5 Border1"", #6247517",Curtain Wall Mullions,,,,,,,,3.307,,,,,,,,,,07 42 13,Metal Wall Panels
e69d298f-69f8-4d33-8158-ed3b867e4b6a,Rectangular Mullion,7.8125x2.5 Border1,"MullionType ""7.8125x2.5 Border1"", #2950698",Curtain Wall Mullions,,,,,,,,5.197,,,,,,,,,,07 42 13,Metal Wall Panels
e69d298f-69f8-4d33-8158-ed3b867e4b70,System Panel,Glass-1.25 Type 1,"PanelType ""Glass-1.25 Type 1"", #2513575",Curtain Panels,,,,,,,,18.189,,,,,,,,,,26 09 26,Lighting Control Panelboards
e69d298f-69f8-4d33-8158-ed3b867e4b74,Rectangular Mullion,7.8125x2.5 Border1,"MullionType ""7.8125x2.5 Border1"", #2950698",Curtain Wall Mullions,,,,,,,,3.583,,,,,,,,,,07 42 13,Metal Wall Panels
e69d298f-69f8-4d33-8158-ed3b867e4b75,Rectangular Mullion,7.8125x2.5 Border2,"MullionType ""7.8125x2.5 Border2"", #2950700",Curtain Wall Mullions,,,,,,,,5.197,,,,,,,,,,07 42 13,Metal Wall Panels
e69d298f-69f8-4d33-8158-ed3b867e4b77,Rectangular Mullion,7.8125x2.5 Border2,"MullionType ""7.8125x2.5 Border2"", #2950700",Curtain Wall Mullions,,,,,,,,3.585,,,,,,,,,,07 42 13,Metal Wall Panels
e69d298f-69f8-4d33-8158-ed3b867e4b80,Rectangular Mullion,6x2.5 Border2,"MullionType ""6x2.5 Border2"", #6247519",Curtain Wall Mullions,,,,,,,,3.307,,,,,,,,,,07 42 13,Metal Wall Panels
e69d298f-69f8-4d33-8158-ed3b867e4b86,Rectangular Mullion,6x2.5 Front,"MullionType ""6x2.5 Front"", #6247531",Curtain Wall Mullions,,,,,,,,4.354,,,,,,,,,,07 42 13,Metal Wall Panels
e69d298f-69f8-4d33-8158-ed3b867e4dac,Rectangular Mullion,7.8125x2.5 Front,"MullionType ""7.8125x2.5 Front"", #2950708",Curtain Wall Mullions,,,,,,,,4.826,,,,,,,,,,07 42 13,Metal Wall Panels
e69d298f-69f8-4d33-8158-ed3b867e4dae,Rectangular Mullion,7.8125x2.5 Border2,"MullionType ""7.8125x2.5 Border2"", #2950700",Curtain Wall Mullions,,,,,,,,3.546,,,,,,,,,,07 42 13,Metal Wall Panels
e69d298f-69f8-4d33-8158-ed3b867e4daf,Rectangular Mullion,7.8125x2.5 Border1,"MullionType ""7.8125x2.5 Border1"", #2950698",Curtain Wall Mullions,,,,,,,,0.78,,,,,,,,,,07 42 13,Metal Wall Panels
e69d298f-69f8-4d33-8158-ed3b867e4db7,System Panel,Glass-1.25 Type 1S,"PanelType ""Glass-1.25 Type 1S"", #2513610",Curtain Panels,,,,,,,,2.502,,,,,,,,,,26 09 26,Lighting Control Panelboards
e69d298f-69f8-4d33-8158-ed3b867e4de4,Rectangular Mullion,7.8125x2.5 Front,"MullionType ""7.8125x2.5 Front"", #2950708",Curtain Wall Mullions,,,,,,,,4.826,,,,,,,,,,07 42 13,Metal Wall Panels
e69d298f-69f8-4d33-8158-ed3b867e4de6,Rectangular Mullion,7.8125x2.5 Border2,"MullionType ""7.8125x2.5 Border2"", #2950700",Curtain Wall Mullions,,,,,,,,0.78,,,,,,,,,,07 42 13,Metal Wall Panels
e69d298f-69f8-4d33-8158-ed3b867e4de7,Rectangular Mullion,7.8125x2.5 Border1,"MullionType ""7.8125x2.5 Border1"", #2950698",Curtain Wall Mullions,,,,,,,,3.546,,,,,,,,,,07 42 13,Metal Wall Panels
e69d298f-69f8-4d33-8158-ed3b867e4def,System Panel,Glass-1.25 Type 1,"PanelType ""Glass-1.25 Type 1"", #2513575",Curtain Panels,,,,,,,,18.877,,,,,,,,,,26 09 26,Lighting Control Panelboards
f8b3d3e7-f451-40b1-a135-b5301928d66f,Rectangular Mullion,6x2.5 Border1,"MullionType ""6x2.5 Border1"", #6247517",Curtain Wall Mullions,,,,,,,,3.718,,,,,,,,,,07 42 13,Metal Wall Panels
fcb8ce73-ce54-4774-a15c-39b95075660f,Rectangular Mullion,4.5x1 Door Head,"MullionType ""4.5x1 Door Head"", #4184928",Curtain Wall Mullions,,,,,,,,3.03,,,,,,,,,,23 33 33,Duct-Mounting Access Doors
fcb8ce73-ce54-4774-a15c-39b950756610,Rectangular Mullion,4.5x1 Door Head,"MullionType ""4.5x1 Door Head"", #4184928",Curtain Wall Mullions,,,,,,,,2.991,,,,,,,,,,23 33 33,Duct-Mounting Access Doors
fcb8ce73-ce54-4774-a15c-39b950756611,Rectangular Mullion,4.5x1 Door Head,"MullionType ""4.5x1 Door Head"", #4184928",Curtain Wall Mullions,,,,,,,,1.79,,,,,,,,,,23 33 33,Duct-Mounting Access Doors
fcb8ce73-ce54-4774-a15c-39b950756619,08 Door-Curtain Swing-1,FG Offset-0 Type Y,"FamilySymbol ""FG Offset-0 Type Y"", #4184935",Doors,,,,,,,,24.463,,,,,,,,,,26 13 13,Medium-Voltage Circuit Breaker Switchgear
fcb8ce73-ce54-4774-a15c-39b9507567f3,Rectangular Mullion,4.5x1 Door Head,"MullionType ""4.5x1 Door Head"", #4184928",Curtain Wall Mullions,,,,,,,,1.828,,,,,,,,,,23 33 33,Duct-Mounting Access Doors
0aa98546-5b32-4335-86cf-0928ad14eab5,System Panel,Glass-0.875 Center Type 1 Fire Rated,"PanelType ""Glass-0.875 Center Type 1 Fire Rated"", #6930721",Curtain Panels,,,,,,,,9.5,,,,,,,,,,26 09 26,Lighting Control Panelboards
0aa98546-5b32-4335-86cf-0928ad14eaba,Rectangular Mullion,4.25x2.0 Center,"MullionType ""4.25x2.0 Center"", #6930724",Curtain Wall Mullions,,,,,,,,0.84,,,,,,,,,,07 42 13,Metal Wall Panels
0d10525f-8700-4bf3-9589-536386d5c511,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.416,,,,,,,,,,07 42 13,Metal Wall Panels
0d10525f-8700-4bf3-9589-536386d5c513,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,9.633,,,,,,,,,,26 09 26,Lighting Control Panelboards
0d10525f-8700-4bf3-9589-536386d5c51c,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.806,,,,,,,,,,07 42 13,Metal Wall Panels
0d10525f-8700-4bf3-9589-536386d5c51e,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.416,,,,,,,,,,07 42 13,Metal Wall Panels
0d10525f-8700-4bf3-9589-536386d5c51f,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.806,,,,,,,,,,07 42 13,Metal Wall Panels
2447df41-b984-4fa2-b88d-f05e7bfc6149,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,3.882,,,,,,,,,,07 42 13,Metal Wall Panels
2447df41-b984-4fa2-b88d-f05e7bfc614c,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,8.51,,,,,,,,,,26 09 26,Lighting Control Panelboards
2447df41-b984-4fa2-b88d-f05e7bfc614e,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,0.588,,,,,,,,,,07 42 13,Metal Wall Panels
2447df41-b984-4fa2-b88d-f05e7bfc614f,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,0.588,,,,,,,,,,07 42 13,Metal Wall Panels
2447df41-b984-4fa2-b88d-f05e7bfc672c,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.888,,,,,,,,,,07 42 13,Metal Wall Panels
2447df41-b984-4fa2-b88d-f05e7bfc672d,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.883,,,,,,,,,,07 42 13,Metal Wall Panels
2447df41-b984-4fa2-b88d-f05e7bfc673a,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,29.437,,,,,,,,,,26 09 26,Lighting Control Panelboards
2447df41-b984-4fa2-b88d-f05e7bfc6778,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.888,,,,,,,,,,07 42 13,Metal Wall Panels
2447df41-b984-4fa2-b88d-f05e7bfc677b,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.883,,,,,,,,,,07 42 13,Metal Wall Panels
2447df41-b984-4fa2-b88d-f05e7bfc6781,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,29.516,,,,,,,,,,26 09 26,Lighting Control Panelboards
27dfe625-c68a-4a7d-a27f-5cab5f7edbaa,08 Window-Wall Sliding Counter,3-0Wx3-8H No Frame,"FamilySymbol ""3-0Wx3-8H No Frame"", #7438305",Windows,,,,,,,,41.296,,,,,,,,,,07 42 13,Metal Wall Panels
2bcd3e43-816b-448c-92c2-ef1f04185a06,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.416,,,,,,,,,,07 42 13,Metal Wall Panels
2bcd3e43-816b-448c-92c2-ef1f04185a07,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.416,,,,,,,,,,07 42 13,Metal Wall Panels
2bcd3e43-816b-448c-92c2-ef1f04185a0d,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,9.633,,,,,,,,,,26 09 26,Lighting Control Panelboards
48793f24-4f10-4743-b24d-ffa42ba80007,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,24.617,,,,,,,,,,26 09 26,Lighting Control Panelboards
48793f24-4f10-4743-b24d-ffa42ba80019,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,2.115,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba8001a,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,2.115,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba8001c,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,2.924,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba80139,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,23.081,,,,,,,,,,26 09 26,Lighting Control Panelboards
48793f24-4f10-4743-b24d-ffa42ba8013b,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.986,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba8013c,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.986,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba8013e,Quad Corner Mullion,4x4 Center,"MullionType ""4x4 Center"", #186124",Curtain Wall Mullions,,,,,,,,4.111,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba801d2,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,10.84,,,,,,,,,,26 09 26,Lighting Control Panelboards
48793f24-4f10-4743-b24d-ffa42ba801d4,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.396,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba801d5,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.396,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba801d6,Quad Corner Mullion,4x4 Center,"MullionType ""4x4 Center"", #186124",Curtain Wall Mullions,,,,,,,,2.826,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba801d7,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,2.889,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba80595,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.986,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba80596,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.986,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba80597,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,2.924,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba8059e,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,23.081,,,,,,,,,,26 09 26,Lighting Control Panelboards
48793f24-4f10-4743-b24d-ffa42ba805f0,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.986,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba805f1,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,2.924,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba805f8,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,23.081,,,,,,,,,,26 09 26,Lighting Control Panelboards
48793f24-4f10-4743-b24d-ffa42ba805ff,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.986,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba80a71,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,7.949,,,,,,,,,,26 09 26,Lighting Control Panelboards
48793f24-4f10-4743-b24d-ffa42ba80a74,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.726,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba80a76,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,2,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba80a77,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.451,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba80aaa,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.037,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba80aac,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,2,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba80c0a,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.451,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba80c0b,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.486,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba80c0d,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.726,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba80c0e,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.451,,,,,,,,,,07 42 13,Metal Wall Panels
48793f24-4f10-4743-b24d-ffa42ba80c7f,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,9.479,,,,,,,,,,26 09 26,Lighting Control Panelboards
68fc788c-69e9-4cdd-ac57-b8e90ff9ff49,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,3.859,,,,,,,,,,26 09 26,Lighting Control Panelboards
68fc788c-69e9-4cdd-ac57-b8e90ff9ff4c,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.326,,,,,,,,,,07 42 13,Metal Wall Panels
68fc788c-69e9-4cdd-ac57-b8e90ff9ff4d,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.326,,,,,,,,,,07 42 13,Metal Wall Panels
68fc788c-69e9-4cdd-ac57-b8e90ff9ff4e,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,0.827,,,,,,,,,,07 42 13,Metal Wall Panels
68fc788c-69e9-4cdd-ac57-b8e90ff9ff4f,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,0.827,,,,,,,,,,07 42 13,Metal Wall Panels
68fc788c-69e9-4cdd-ac57-b8e90ff9fff0,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.326,,,,,,,,,,07 42 13,Metal Wall Panels
68fc788c-69e9-4cdd-ac57-b8e90ff9fff1,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,0.827,,,,,,,,,,07 42 13,Metal Wall Panels
68fc788c-69e9-4cdd-ac57-b8e90ff9fff2,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,0.827,,,,,,,,,,07 42 13,Metal Wall Panels
68fc788c-69e9-4cdd-ac57-b8e90ff9fff7,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.326,,,,,,,,,,07 42 13,Metal Wall Panels
68fc788c-69e9-4cdd-ac57-b8e90ff9fffc,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,3.859,,,,,,,,,,26 09 26,Lighting Control Panelboards
70f35a16-4b44-4ef5-a09e-9a290214f661,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.606,,,,,,,,,,07 42 13,Metal Wall Panels
7699754b-33ef-408f-9cb1-bd52cc9b8708,Rectangular Mullion,6x2 Center,"MullionType ""6x2 Center"", #2694443",Curtain Wall Mullions,,,,,,,,1.861,,,,,,,,,,07 42 13,Metal Wall Panels
7699754b-33ef-408f-9cb1-bd52cc9b870a,Rectangular Mullion,6x2 Center,"MullionType ""6x2 Center"", #2694443",Curtain Wall Mullions,,,,,,,,2.528,,,,,,,,,,07 42 13,Metal Wall Panels
7699754b-33ef-408f-9cb1-bd52cc9b870b,Rectangular Mullion,6x2 Center,"MullionType ""6x2 Center"", #2694443",Curtain Wall Mullions,,,,,,,,1.861,,,,,,,,,,07 42 13,Metal Wall Panels
7699754b-33ef-408f-9cb1-bd52cc9b870d,Rectangular Mullion,6x2 Center,"MullionType ""6x2 Center"", #2694443",Curtain Wall Mullions,,,,,,,,2.528,,,,,,,,,,07 42 13,Metal Wall Panels
7699754b-33ef-408f-9cb1-bd52cc9b8736,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,8.889,,,,,,,,,,26 09 26,Lighting Control Panelboards
90650a6e-224a-4240-9a6e-7b4baf098ac6,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,3.882,,,,,,,,,,07 42 13,Metal Wall Panels
90650a6e-224a-4240-9a6e-7b4baf098ac9,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,3.882,,,,,,,,,,07 42 13,Metal Wall Panels
90650a6e-224a-4240-9a6e-7b4baf098da2,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,25.052,,,,,,,,,,26 09 26,Lighting Control Panelboards
90650a6e-224a-4240-9a6e-7b4baf098dba,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.606,,,,,,,,,,07 42 13,Metal Wall Panels
90650a6e-224a-4240-9a6e-7b4baf098dbb,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,3.882,,,,,,,,,,07 42 13,Metal Wall Panels
90650a6e-224a-4240-9a6e-7b4baf098dbd,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.486,,,,,,,,,,07 42 13,Metal Wall Panels
90650a6e-224a-4240-9a6e-7b4baf098f88,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,3.882,,,,,,,,,,07 42 13,Metal Wall Panels
90650a6e-224a-4240-9a6e-7b4baf098f8a,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.606,,,,,,,,,,07 42 13,Metal Wall Panels
90650a6e-224a-4240-9a6e-7b4baf098f8b,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.606,,,,,,,,,,07 42 13,Metal Wall Panels
90650a6e-224a-4240-9a6e-7b4baf098ff0,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,25.052,,,,,,,,,,26 09 26,Lighting Control Panelboards
aeee3059-07fb-48af-8521-7ea040b7150b,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,29.434,,,,,,,,,,26 09 26,Lighting Control Panelboards
aeee3059-07fb-48af-8521-7ea040b71514,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.889,,,,,,,,,,07 42 13,Metal Wall Panels
aeee3059-07fb-48af-8521-7ea040b71517,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.888,,,,,,,,,,07 42 13,Metal Wall Panels
b254b8de-10a6-4d60-ae2c-5b47cb0420a8,System Panel,Glass-0.875 Center Type 1 Fire Rated,"PanelType ""Glass-0.875 Center Type 1 Fire Rated"", #6930721",Curtain Panels,,,,,,,,9.5,,,,,,,,,,26 09 26,Lighting Control Panelboards
b254b8de-10a6-4d60-ae2c-5b47cb0420ab,Rectangular Mullion,4.25x2.0 Center,"MullionType ""4.25x2.0 Center"", #6930724",Curtain Wall Mullions,,,,,,,,1.536,,,,,,,,,,07 42 13,Metal Wall Panels
b254b8de-10a6-4d60-ae2c-5b47cb0420ad,Rectangular Mullion,4.25x2.0 Center,"MullionType ""4.25x2.0 Center"", #6930724",Curtain Wall Mullions,,,,,,,,1.014,,,,,,,,,,07 42 13,Metal Wall Panels
b254b8de-10a6-4d60-ae2c-5b47cb0420ae,Rectangular Mullion,4.25x2.0 Center,"MullionType ""4.25x2.0 Center"", #6930724",Curtain Wall Mullions,,,,,,,,1.014,,,,,,,,,,07 42 13,Metal Wall Panels
d41e5adf-c9a3-4768-a6bf-0a6a18a8f752,Rectangular Mullion,2x2 Center,"MullionType ""2x2 Center"", #6930727",Curtain Wall Mullions,,,,,,,,2.361,,,,,,,,,,07 42 13,Metal Wall Panels
d41e5adf-c9a3-4768-a6bf-0a6a18a8f753,Rectangular Mullion,2x2 Center,"MullionType ""2x2 Center"", #6930727",Curtain Wall Mullions,,,,,,,,2.361,,,,,,,,,,07 42 13,Metal Wall Panels
d43100ae-dc50-4ab9-aeac-d2264be99a9e,System Panel,Glass-0.25 Center Type 1T,"PanelType ""Glass-0.25 Center Type 1T"", #48361",Curtain Panels,,,,,,,,11.773,,,,,,,,,,26 09 26,Lighting Control Panelboards
d43100ae-dc50-4ab9-aeac-d2264be99aa1,Rectangular Mullion,4x1.75 Center,"MullionType ""4x1.75 Center"", #4794",Curtain Wall Mullions,,,,,,,,1.486,,,,,,,,,,07 42 13,Metal Wall Panels
